date,fng_value,fng_class,open,high,low,close,volume,close_t+1,close_change,close_t+1_change,sma_3d,sma_7d,sma_14d,ema_5d,ema_10d,ema_21d,std_14d,upper_band,lower_band,rsi,close_dir,high_dir,low_dir,volume_dir,target,fng_change,year,month,day,day_of_week
2018-03-22,36,Fear,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016,8879.6201171875,-200.810546875,151.150390625,8857.0732421875,8525.825613839286,8745.257045200893,8713.078566878665,8779.56021734724,9153.825293949341,488.0453935839577,9721.347832368809,7769.166258032978,62.78606227172543,0,0,0,0,1,0.0,2018,3,22,3
2018-03-23,28,Fear,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192,8668.1201171875,151.150390625,-211.5,8845.7900390625,8603.149972098214,8712.547781808036,8768.59241698161,8797.752926409104,9128.897550607355,459.825398300632,9632.1985784093,7792.896985206772,65.1545832510796,1,0,0,1,0,-8.0,2018,3,23,4
2018-03-24,32,Fear,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,5664600064,8495.7802734375,-211.5,-172.33984375,8758.736653645834,8710.470005580357,8698.413504464286,8735.101650383574,8774.183324732448,9087.00869302373,457.78240589923047,9613.978316262746,7782.848692665825,73.83586109282993,0,1,1,0,0,4.0,2018,3,24,5
2018-03-25,30,Fear,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,4569880064,8209.400390625,-172.33984375,-286.3798828125,8681.173502604166,8749.341517857143,8621.067103794643,8655.327858068216,8723.564588133366,9033.260654879527,382.9908955348687,9387.04889486438,7855.085312724906,59.438751486285526,0,0,0,0,0,-2.0,2018,3,25,6
2018-03-26,31,Fear,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872,7833.0400390625,-286.3798828125,-376.3603515625,8457.766927083334,8689.16294642857,8549.944266183036,8506.685368920478,8630.08018858639,8958.364267220024,357.8138199456733,9265.571906074383,7834.316626291689,34.05335265543323,0,0,0,1,0,1.0,2018,3,26,0
2018-03-27,24,Extreme Fear,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240,7954.47998046875,-376.3603515625,121.43994140625,8179.406901041667,8534.815848214286,8452.672154017857,8282.136925634486,8485.163797763864,8856.06206466025,354.094963641138,9160.862081300133,7744.482226735581,11.804769190828395,0,0,0,0,1,-7.0,2018,3,27,1
2018-03-28,24,Extreme Fear,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856,7165.7001953125,121.43994140625,-788.77978515625,7998.973470052083,8395.558663504464,8430.148611886161,8172.917943912575,8388.675830982933,8774.100057006477,375.9742769998447,9182.09716588585,7678.200057886472,17.9337991551986,1,0,1,0,0,0.0,2018,3,28,2
2018-03-29,18,Extreme Fear,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824,6890.52001953125,-788.77978515625,-275.18017578125,7651.073404947917,8172.305873325893,8349.065743582589,7837.178694379217,8166.316624497399,8627.88188776157,505.9422924692646,9360.950328521118,7337.18115864406,12.931535699345076,0,0,0,1,0,-6.0,2018,3,29,3
2018-03-30,12,Extreme Fear,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6289509888,6973.52978515625,-275.18017578125,83.009765625,7336.900065104167,7888.148716517857,8245.649344308036,7521.625802763228,7934.353605412643,8469.939899740632,638.8222524957741,9523.293849299585,6968.004839316488,5.440906391138228,0,0,0,0,1,-6.0,2018,3,30,4
2018-03-31,16,Extreme Fear,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,4553269760,6844.22998046875,83.009765625,-129.2998046875,7009.916666666667,7646.064383370535,8178.267194475447,7338.92713022757,7759.6583653660255,8333.902616596597,720.6756536018937,9619.618501679233,6736.915887271659,9.71954854597793,1,0,1,0,0,4.0,2018,3,31,5
2018-04-01,16,Extreme Fear,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,4532100096,7083.7998046875,-129.2998046875,239.56982421875,6902.759928385417,7410.128627232143,8079.735072544643,7174.028080307964,7593.216840839247,8198.477831494065,803.5271790496909,9686.789430644025,6472.680714445261,9.922576917726673,0,0,0,0,1,0.0,2018,4,1,6
2018-04-02,11,Extreme Fear,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,4333440000,7456.10986328125,239.56982421875,372.31005859375,6967.1865234375,7249.328543526785,7969.245744977678,7143.951988434476,7500.595561538929,8097.1434654207405,827.9258581683582,9625.097461314395,6313.394028640962,22.050595378102557,1,1,1,0,1,-5.0,2018,4,2,0
2018-04-03,22,Extreme Fear,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224,6853.83984375,372.31005859375,-602.27001953125,7128.046549479167,7195.481375558035,7865.14861188616,7248.004613383401,7492.507252764805,8038.86768340806,790.8631345242543,9446.874880934669,6283.422342837652,40.621711476638254,1,1,1,1,0,11.0,2018,4,3,1
2018-04-04,22,Extreme Fear,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000,6811.47021484375,-602.27001953125,-42.36962890625,7131.249837239583,7038.2470703125,7716.902866908482,7116.616356838935,7376.3859056712045,7931.137879802781,770.3012640859422,9257.505395080367,6176.300338736597,27.902514695476555,0,0,0,0,0,0.0,2018,4,4,2
2018-04-05,17,Extreme Fear,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,5639320064,6636.31982421875,-42.36962890625,-175.150390625,7040.473307291667,6987.642787388393,7579.974330357143,7014.9009761738735,7273.673961884394,7829.349910261051,746.6737174885737,9073.32176533429,6086.626895379995,39.844377978072814,0,0,0,1,0,-5.0,2018,4,5,3
2018-04-06,19,Extreme Fear,6815.9599609375,6857.490234375,6575.0,6636.31982421875,3766810112,6911.08984375,-175.150390625,274.77001953125,6767.2099609375,6951.328473772322,7419.73859514509,6888.7072588555,7157.791391399731,7720.892629711751,684.427279332644,8788.593153810378,6050.884036479802,42.26875406534853,0,0,0,0,1,2.0,2018,4,6,4
2018-04-07,20,Extreme Fear,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,3976610048,7023.52001953125,274.77001953125,112.43017578125,6786.293294270833,6942.408482142857,7294.236432756697,6896.168120487,7112.936564554325,7647.2741946243195,592.8733901712884,8479.983213099273,6108.4896524141195,48.299324794293,1,1,1,1,1,1.0,2018,4,7,5
2018-04-08,17,Extreme Fear,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,3652499968,6770.72998046875,112.43017578125,-252.7900390625,6856.9765625,6968.021344866072,7189.074986049107,6938.618753501751,7096.6790109137655,7590.5692696158585,483.9135249459051,8156.902035940917,6221.247936157297,54.92861027756435,1,1,1,0,0,-3.0,2018,4,8,6
2018-04-09,21,Extreme Fear,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032,6834.759765625,-252.7900390625,64.02978515625,6901.779947916667,6923.297084263393,7086.31281389509,6882.655829157417,7037.415550832853,7516.038425147939,395.1968945730317,7876.706603041153,6295.919024749026,41.455939187462235,0,1,0,1,1,4.0,2018,4,9,0
2018-04-10,18,Extreme Fear,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080,6968.31982421875,64.02978515625,133.56005859375,6876.336588541667,6834.532784598215,7015.007080078125,6866.690474646612,7000.569044431425,7454.104001554944,335.6786342135899,7686.364348505304,6343.649811650946,29.61195707588176,1,0,1,0,1,-3.0,2018,4,10,1
2018-04-11,20,Extreme Fear,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792,7889.25,133.56005859375,920.93017578125,6857.9365234375,6850.887067522322,6944.56706891741,6900.566924503992,6994.705549847302,7409.94180361529,199.02592176674946,7342.618912450909,6546.5152253839115,55.42507676395114,1,1,1,1,1,2.0,2018,4,11,2
2018-04-12,18,Extreme Fear,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240,7895.9599609375,920.93017578125,6.7099609375,7230.776529947917,7004.855608258928,6996.24919782366,7230.127949669329,7157.3499953296105,7453.515276013901,318.7811540576077,7633.811505938876,6358.686889708445,77.8688969598779,1,1,0,1,1,-2.0,2018,4,12,3
2018-04-13,23,Extreme Fear,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7764460032,7986.240234375,6.7099609375,90.2802734375,7584.509928385417,7184.80419921875,7068.066336495535,7452.071953425386,7291.642716349226,7493.737520097864,396.8308584457372,7861.72805338701,6274.404619604061,85.6794049299466,1,1,1,0,1,5.0,2018,4,13,4
2018-04-17,26,Fear,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872,8163.419921875,-156.580078125,261.330078125,8096.623372395833,7861.377162388393,7347.954973493303,7919.5664410315585,7712.179975689956,7673.950482178293,610.8471544495459,8569.649282392395,6126.260664594211,77.77521951893891,0,0,0,1,1,3.0,2018,4,17,1
2018-04-18,24,Extreme Fear,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760,8294.3095703125,261.330078125,130.8896484375,8041.393229166667,8032.105747767857,7441.49640764509,8000.85093464604,7794.223602269054,7718.447703968903,629.3512240175987,8700.198855680286,6182.793959609892,79.16100042867618,1,0,1,0,1,-2.0,2018,4,18,2
2018-04-19,25,Extreme Fear,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984,8845.830078125,130.8896484375,551.5205078125,8119.939778645833,8089.971400669643,7547.413504464285,8098.670479868193,7885.148323731499,7770.798782727412,639.8544166427677,8827.12233774982,6267.70467117875,66.08527447435429,1,1,1,1,1,1.0,2018,4,19,3
2018-04-20,26,Fear,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208,8895.580078125,551.5205078125,49.75,8434.519856770834,8225.66713169643,7705.23566545759,8347.72367928713,8059.817733621226,7868.528900490828,669.6418095363991,9044.519284530388,6365.952046384791,76.32807403617899,1,1,1,1,1,1.0,2018,4,20,4
2018-04-21,32,Fear,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,7548550144,8802.4599609375,49.75,-93.1201171875,8678.5732421875,8355.572823660714,7846.984967912947,8530.342478899754,8211.774523531003,7961.897189366662,698.041993348322,9243.068954609591,6450.900981216302,75.78398872017642,1,1,1,0,0,6.0,2018,4,21,5
2018-04-22,31,Fear,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,6629899776,8930.8798828125,-93.1201171875,128.419921875,8847.956705729166,8423.19419642857,7974.052106584822,8621.04830624567,8319.17187578673,8038.311986782192,698.5263196995193,9371.10474598386,6576.999467185783,65.63623014301032,0,1,1,0,1,-1.0,2018,4,22,6
2018-04-23,28,Fear,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144,9697.5,128.419921875,766.6201171875,8876.306640625,8547.795619419643,8128.348528180803,8724.325498434613,8430.391513427778,8119.454522784948,649.1082110324126,9426.564950245629,6830.132106115978,81.79510711419985,1,0,1,1,1,-3.0,2018,4,23,0
2018-04-24,29,Fear,8934.33984375,9732.6103515625,8927.830078125,9697.5,10678800384,8845.740234375,766.6201171875,-851.759765625,9143.61328125,8804.282784598214,8332.829973493304,9048.71699895641,8660.774874622726,8262.91320253177,661.0554672065921,9654.940907906488,7010.719039080121,95.30088063827795,1,1,1,1,0,1.0,2018,4,24,1
2018-04-25,64,Greed,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160,9281.509765625,-851.759765625,435.76953125,9158.0400390625,8901.757114955357,8466.931431361607,8981.058077429274,8694.40494003223,8315.897478153882,542.8096757838348,9552.550782929276,7381.312079793937,63.263978798774396,0,1,0,1,1,35.0,2018,4,25,2
2018-04-26,47,Neutral,8867.3203125,9281.509765625,8727.08984375,9281.509765625,8970559488,8987.0498046875,435.76953125,-294.4599609375,9274.916666666666,9042.785714285714,8566.37855747768,9081.208640161183,8801.151271958188,8403.680413378528,556.2039102863689,9678.786378050418,7453.970736904941,67.15700268193524,1,0,0,0,0,-17.0,2018,4,26,3
2018-04-27,55,Greed,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,7566289920,9348.48046875,-294.4599609375,361.4306640625,9038.099934895834,9062.9599609375,8644.313546316964,9049.822361669956,8834.9510051817,8456.713994406617,530.9052788527872,9706.124104022538,7582.50298861139,52.69513642020936,0,1,1,0,1,8.0,2018,4,27,4
2018-04-28,54,Neutral,8939.26953125,9412.08984375,8931.990234375,9348.48046875,7805479936,9419.080078125,361.4306640625,70.599609375,9205.680013020834,9127.66001674107,8741.616420200893,9149.375064029971,8928.319998557754,8537.783673892378,525.8272659864587,9793.27095217381,7689.961888227976,57.7245099665616,1,1,0,1,1,-1.0,2018,4,28,5
2018-04-29,61,Greed,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,8853000192,9240.5498046875,70.599609375,-178.5302734375,9251.536783854166,9215.748604910714,8819.471400669643,9239.276735394982,9017.549103933616,8617.901528822616,540.5383539287221,9900.548108527088,7738.394692812199,60.59827243622345,1,1,1,1,0,7.0,2018,4,29,6
2018-04-30,59,Greed,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,8673920000,9119.009765625,-178.5302734375,-121.5400390625,9336.036783854166,9259.98716517857,8903.891392299107,9239.701091825822,9058.094685888867,8674.505917537606,503.6082191593938,9911.107830617895,7896.6749539803195,55.232378167705654,0,0,0,0,0,-2.0,2018,4,30,0
2018-05-01,56,Greed,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,7713019904,9235.919921875,-121.5400390625,116.91015625,9259.546549479166,9177.345703125,8990.814243861607,9199.470649758881,9069.1701549318,8714.915358272823,414.5402941719347,9819.894832205477,8161.733655517737,37.50069631182617,0,0,0,0,1,-3.0,2018,5,1,1
2018-05-02,52,Neutral,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,7558159872,9743.8603515625,116.91015625,507.9404296875,9198.4931640625,9233.085658482143,9067.42138671875,9211.620407130922,9099.488294376019,8762.279409509385,342.76048937800095,9752.942365474752,8381.900407962748,62.353398773886276,1,1,1,0,1,-4.0,2018,5,2,2
2018-05-03,55,Greed,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,10207299584,9700.759765625,507.9404296875,-43.1005859375,9366.263346354166,9299.1357421875,9170.960728236607,9389.033721941449,9216.646850228106,8851.514040605121,308.4806500759872,9787.92202838858,8553.999428084633,63.99865172127294,1,1,1,1,0,3.0,2018,5,3,3
2018-05-04,56,Greed,9695.5,9779.2001953125,9585.9599609375,9700.759765625,8217829888,9858.150390625,-43.1005859375,157.390625,9560.180013020834,9401.094308035714,9232.027134486607,9492.9424031693,9304.667380300269,8928.71819742511,323.4256121691102,9878.878358824828,8585.175910148386,75.48869914825971,0,0,1,0,1,1.0,2018,5,4,4
2018-05-05,63,Greed,9700.2802734375,9964.5,9695.1201171875,9858.150390625,7651939840,9654.7998046875,157.390625,-203.3505859375,9767.590169270834,9473.904296875,9300.782156808036,9614.678398987868,9405.300654904764,9013.212033170556,347.79589645824944,9996.373949724535,8605.190363891537,71.30706220870798,1,1,1,0,0,7.0,2018,5,5,5
2018-05-06,67,Greed,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,7222280192,9373.009765625,-203.3505859375,-281.7900390625,9737.9033203125,9507.578543526786,9361.66357421875,9628.052200887745,9450.664136683443,9071.538194217552,327.88572575744064,10017.435025733632,8705.892122703868,58.869895557500705,0,0,0,0,0,4.0,2018,5,6,6
2018-05-07,56,Greed,9645.669921875,9665.849609375,9231.5302734375,9373.009765625,7394019840,9234.8203125,-281.7900390625,-138.189453125,9628.6533203125,9526.501395089286,9393.24428013393,9543.038055800163,9436.545160127362,9098.944700709138,303.5950000213709,10000.43428017667,8786.054280091188,54.62492609406359,0,0,0,1,0,-11.0,2018,5,7,0
2018-05-08,62,Greed,9380.8701171875,9462.75,9127.76953125,9234.8203125,7415869952,9325.1796875,-138.189453125,90.359375,9420.876627604166,9543.04575892857,9360.195731026786,9440.298808033443,9399.867915104205,9111.297029053761,292.92224362975173,9946.040218286289,8774.351243767283,53.99712829639218,0,0,0,1,1,6.0,2018,5,8,1
2018-05-09,53,Neutral,9223.73046875,9374.759765625,9031.6201171875,9325.1796875,7226890240,9043.9404296875,90.359375,-281.2392578125,9311.003255208334,9555.797154017857,9394.44140625,9401.92576785563,9386.288237357985,9130.740907094329,253.5270685044898,9901.49554325898,8887.38726924102,53.13826178436149,1,0,0,0,0,-9.0,2018,5,9,2
2018-05-10,63,Greed,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,6906699776,8441.490234375,-281.2392578125,-602.4501953125,9201.3134765625,9455.80859375,9377.47216796875,9282.597321799587,9324.043181417897,9122.849954602798,269.137322181793,9915.746812332336,8839.197523605164,20.724934850626184,0,1,1,0,0,10.0,2018,5,10,3
2018-05-11,41,Fear,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8488520192,8504.8896484375,-602.4501953125,63.3994140625,8936.8701171875,9275.91294642857,9338.503627232143,9002.22829265806,9163.579009228279,9060.908161854815,355.61718553363716,10049.737998299417,8627.26925616487,14.118663196956518,0,0,0,1,1,-22.0,2018,5,11,4
2018-05-12,44,Fear,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096,8723.9404296875,63.3994140625,219.05078125,8663.440104166666,9082.58998325893,9278.247140066964,8836.44874458454,9043.817307266318,9010.361024271422,419.52422532486986,10117.295590716703,8439.198689417224,9.258236766576289,1,0,0,0,1,3.0,2018,5,12,5
2018-05-13,40,Fear,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,5866379776,8716.7900390625,219.05078125,-7.150390625,8556.7734375,8949.610072544643,9228.594308035714,8798.945972952195,8985.657874979259,8984.322788400155,442.1028286039658,10112.799965243645,8344.388650827783,22.237658689799233,1,1,1,0,0,-4.0,2018,5,13,6
2018-05-14,40,Fear,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,7364149760,8510.3798828125,-7.150390625,-206.41015625,8648.5400390625,8855.86439732143,9191.182896205357,8771.56066165563,8936.772813903484,8960.001629369459,462.694443726695,10116.571783658746,8265.794008751967,26.59432400105051,0,1,0,1,0,0.0,2018,5,14,0
2018-05-15,40,Fear,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,6705710080,8368.830078125,-206.41015625,-141.5498046875,8650.3701171875,8752.37290736607,9147.70933314732,8684.500402041254,8859.246826432396,8919.126925137007,497.2961043328223,10142.301541812965,8153.117124481676,25.360167563362708,0,0,1,0,0,0.0,2018,5,15,1
2018-05-16,32,Fear,8504.41015625,8508.4296875,8175.490234375,8368.830078125,6760220160,8094.31982421875,-141.5498046875,-274.51025390625,8532.0,8615.751534598214,9085.774344308036,8579.276960735837,8770.08014492196,8869.099939045005,537.8098739077691,10161.394092123574,8010.154596492498,18.566980792933435,0,0,0,1,0,-8.0,2018,5,16,2
2018-05-17,31,Fear,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,5862530048,8250.9697265625,-274.51025390625,156.64990234375,8324.509928385416,8480.09144810268,8967.950020926339,8417.62458189681,8647.21463206683,8798.665383151709,562.6627533489875,10093.275527624313,7842.624514228364,18.64947373070396,0,0,0,0,1,-1.0,2018,5,17,3
2018-05-18,37,Fear,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,5764190208,8247.1796875,156.64990234375,-3.7900390625,8238.039876302084,8452.874232700893,8864.393589564732,8362.07296345204,8575.170103793316,8748.874868916326,550.7042623903227,9965.802114345377,7762.985064784087,41.08651552948272,1,0,0,0,0,6.0,2018,5,18,4
2018-05-19,31,Fear,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,4712399872,8513.25,-3.7900390625,266.0703125,8197.48974609375,8416.058523995536,8749.324253627232,8323.77520480136,8515.535482649077,8703.266216060296,492.29482194017675,9733.913897507586,7764.734609746878,37.23084590595454,0,1,1,0,1,-6.0,2018,5,19,5
2018-05-20,32,Fear,8246.990234375,8562.41015625,8205.240234375,8513.25,5191059968,8418.990234375,266.0703125,-94.259765625,8337.133138020834,8385.959891183036,8667.784981863839,8386.933469867574,8515.119940349245,8685.99201460027,420.01542390363676,9507.815829671112,7827.754134056565,40.02536343781381,1,1,1,1,0,1.0,2018,5,20,6
2018-05-21,41,Fear,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,5154990080,8041.77978515625,-94.259765625,-377.21044921875,8393.139973958334,8343.417061941964,8599.640729631696,8397.619058036717,8497.641811990292,8661.719125488882,371.37108906317303,9342.382907758041,7856.89855150535,36.97562438176851,0,0,1,0,0,9.0,2018,5,21,0
2018-05-22,30,Fear,8419.8701171875,8423.25,8004.580078125,8041.77978515625,5137010176,7557.81982421875,-377.21044921875,-483.9599609375,8324.67333984375,8276.474190848214,8514.423549107143,8279.005967076562,8414.757807111375,8605.36100364046,350.71383208252655,9215.851213272195,7812.99588494209,32.16949599707189,0,0,0,0,0,-11.0,2018,5,22,1
2018-05-23,26,Fear,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,6491120128,7587.33984375,-483.9599609375,29.52001953125,8006.196614583333,8160.615583147322,8388.183558872768,8038.6105861239585,8258.950901130896,8510.129987329396,354.493807565487,9097.171174003743,7679.1959437417945,25.519637803320407,0,0,0,1,1,-4.0,2018,5,23,2
2018-05-24,27,Fear,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,6049220096,7480.14013671875,29.52001953125,-107.19970703125,7728.979817708333,8088.189871651785,8284.140659877232,7888.187005332639,8136.839799788915,8426.239974276723,360.92198279289556,9005.984625463023,7562.296694291441,32.0405885000403,1,0,0,0,0,1.0,2018,5,24,3
2018-05-25,25,Extreme Fear,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,4867829760,7355.8798828125,-107.19970703125,-124.26025390625,7541.7666015625,7978.071358816965,8215.47279575893,7752.1713824613435,8017.439861048884,8340.230898135089,415.9405379460975,9047.353871651125,7383.591719866734,21.702504161293646,0,0,1,0,0,-2.0,2018,5,25,4
2018-05-26,23,Extreme Fear,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,4051539968,7368.22021484375,-124.26025390625,12.34033203125,7474.453287760417,7850.742815290178,8133.400669642857,7620.07421591173,7897.156228642269,8250.744442196672,464.91695630427284,9063.234582251403,7203.566757034311,19.938902283177214,0,0,0,0,1,-2.0,2018,5,26,5
2018-05-27,19,Extreme Fear,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,4056519936,7135.990234375,12.34033203125,-232.22998046875,7401.413411458333,7687.167131696428,8036.563511439732,7536.122882222404,7800.986044315265,8170.51496698277,473.56267708468766,8983.688865609107,7089.438157270357,3.4067413980077816,1,0,0,1,0,-4.0,2018,5,27,6
2018-05-28,22,Extreme Fear,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,5040600064,7472.58984375,-232.22998046875,336.599609375,7286.69677734375,7503.881417410715,7923.64923967634,7402.745332939936,7680.077715235217,8076.467264018427,487.16054519969595,8897.970330075732,6949.328149276947,3.0628314524530538,0,1,0,1,1,3.0,2018,5,28,0
2018-05-29,16,Extreme Fear,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,5662660096,7406.52001953125,336.599609375,-66.06982421875,7325.60009765625,7422.568568638393,7849.521379743303,7426.026836543291,7642.352647692449,8021.569316721297,469.6563993449334,8788.83417843317,6910.208581053436,28.53911062851614,1,1,0,1,0,-6.0,2018,5,29,1
2018-05-30,38,Fear,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,4922540032,7494.169921875,-66.06982421875,87.64990234375,7338.36669921875,7400.954310825893,7780.784946986607,7419.524564205945,7599.473988026775,7965.655744249474,458.083436730998,8696.951820448603,6864.618073524611,41.67052860324059,0,1,1,0,1,22.0,2018,5,30,2
2018-05-31,25,Extreme Fear,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112,7541.4501953125,87.64990234375,47.2802734375,7457.759928385417,7387.644321986607,7737.917096819197,7444.406350095631,7580.327794180997,7922.793396760885,454.55325256121927,8647.023601941635,6828.810591696758,45.179284962134,1,1,1,1,1,-13.0,2018,5,31,3
2018-06-01,24,Extreme Fear,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224,7643.4501953125,47.2802734375,102.0,7480.71337890625,7396.402901785715,7687.23713030134,7476.754298501254,7573.259139841271,7888.12583299285,431.94198228603136,8551.121094873402,6823.353165729277,53.38195154088439,1,0,1,0,1,-1.0,2018,6,1,4
2018-06-02,27,Fear,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,4939299840,7720.25,102.0,76.7998046875,7559.690104166667,7437.484375,7644.11359514509,7532.319597438336,7586.021149926948,7865.882593203727,400.74997645067094,8445.61354804643,6842.613642243748,66.26216326665858,1,1,1,1,1,3.0,2018,6,2,5
2018-06-03,40,Fear,7632.08984375,7754.89013671875,7613.0400390625,7720.25,4851760128,7514.47021484375,76.7998046875,-205.77978515625,7635.050130208333,7487.774344308035,7587.470738002232,7594.963064958891,7610.426395394775,7852.643266548843,315.4103485100042,8218.29143502224,6956.650040982224,68.55465301758859,1,1,1,0,0,13.0,2018,6,3,6
2018-06-04,41,Fear,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920,7633.759765625,-205.77978515625,119.28955078125,7626.056803385417,7541.842912946428,7522.862165178572,7568.1321149205105,7592.97981711277,7821.900261848379,205.45495469149787,7933.772074561567,7111.952255795576,70.52095627343307,0,0,0,1,1,1.0,2018,6,4,0
2018-06-05,26,Fear,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776,7653.97998046875,119.28955078125,20.22021484375,7622.82666015625,7564.8671875,7493.717878069197,7590.007998488674,7600.394353205902,7804.796580373527,146.7294549006153,7787.176787870427,7200.258968267966,61.432612990553984,1,0,0,0,1,-15.0,2018,6,5,1
2018-06-06,42,Fear,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840,7678.240234375,20.22021484375,24.26025390625,7600.736653645833,7600.218610491072,7500.586460658482,7611.3319924820335,7610.137194526419,7791.085980382184,152.1128948539339,7804.81225036635,7196.360670950614,68.7748578913988,1,1,1,0,1,16.0,2018,6,6,2
2018-06-07,38,Fear,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936,7624.919921875,24.26025390625,-53.3203125,7655.32666015625,7626.514369419643,7507.079345703125,7633.634739779689,7622.519565407979,7780.827276199712,157.92959341769566,7822.9385325385165,7191.2201588677335,65.45173586916424,1,1,1,0,0,-4.0,2018,6,7,3
2018-06-08,40,Fear,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904,7531.97998046875,-53.3203125,-92.93994140625,7652.380045572917,7638.438616071428,7517.420758928572,7630.729800478126,7622.955993856527,7766.653880352012,160.74496930250925,7838.91069753359,7195.930820323553,56.93650484491406,0,0,0,0,0,2.0,2018,6,8,4
2018-06-09,39,Fear,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096,6786.02001953125,-92.93994140625,-745.9599609375,7611.71337890625,7622.514299665178,7529.99933733259,7597.813193808334,7606.414900513295,7745.319889453533,153.875002822975,7837.74934297854,7222.249331686639,40.594974725315474,0,0,0,0,0,-1.0,2018,6,9,5
2018-06-10,24,Extreme Fear,7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,5804839936,6906.919921875,-745.9599609375,120.89990234375,7314.306640625,7489.052873883928,7488.413609095982,7327.215469049306,7457.252194880195,7658.110810369688,249.75822711641632,7987.930063328815,6988.897154863149,12.97938744749149,0,0,0,1,1,-15.0,2018,6,10,6
2018-06-11,15,Extreme Fear,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760,6582.35986328125,120.89990234375,-324.56005859375,7074.973307291667,7402.259974888393,7472.05144391741,7187.116953324538,7357.191781606522,7589.820729597443,280.26276449320585,8032.576972903822,6911.525914930999,24.188317413270127,1,0,0,0,0,-9.0,2018,6,11,0
